;text
41446;"Entienden por Verónica no dice nada del gabinete
#VacanciaPresidencialYa 
#CierrenLaEncerrona 
#CierrenWillax 
Beto gracias por abrirnos los ojos siempre.
Es hora de defender el Perú de los miserables terroristas.
Ministerio del interior. https://t.co/5ZD1yOkv6P"
45697;@MilagrosLeivaG @Alm_Montoya El efecto willak, todos al unísono #CierrenWillax
36608;#LopezAliaga alias #Porky da una entrevista en vivo arrastrando las palabras y en evidente estado de ebriedad. Nos  salvamos de este asco de borracho. #CierrenWillax https://t.co/0ZmINOV2DM
58756;"Según el “sácame el lápiz” dice que “las opiniones no se condenan”
Obvio que #CanalÑ jamás dirá algo en contra de su hermano mellizo @willaxtv 
¿Y qué hace esa pocilga de canal?, JAMÁS lo admitirán los miembros de la #PrensaProstituidaCapitalina💰 
#CierrenWillax"
58913;"@chrisbustc @FiscaliaPeru Cerremos Willax, en este vídeo explican cómo podemos quejarnos para que los multen y así les caiga donde más le duele.
#CierrenWillax  cerremoslo nosotros https://t.co/k7qwNk0eEn"
13058;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
94562;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
98403;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
27652;#LopezAliaga alias #Porky da una entrevista en vivo arrastrando las palabras y en evidente estado de ebriedad. Nos  salvamos de este asco de borracho. #CierrenWillax https://t.co/0ZmINOV2DM
25409;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
33546;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
08932;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
84576;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
59808;"🍗 Beto Ortiz:
—Antes: No voten por Castillo, es terruco.
—Ahora: Se los dije, Castillo es terruco.

🧼 Ocram:
—Antes: Voten por Castillo, es la mejor opción.
—Ahora: La cagamos, tenemos que vacar a Castillo.

#CierrenWillax, jaja! 🤡🤡
Rappi #VacanciaPresidencialYa"
33441;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
59331;Fav ♥️si quieres que #CierrenWillax
87842;"Entienden por Verónica no dice nada del gabinete
#VacanciaPresidencialYa 
#CierrenLaEncerrona 
#CierrenWillax 
Beto gracias por abrirnos los ojos siempre.
Es hora de defender el Perú de los miserables terroristas.
Ministerio del interior. https://t.co/5ZD1yOkv6P"
20648;Esos líderes que se ha conseguido la DBA: Una corrupta, un borracho, un pederasta, un fanfarrón y una orate hispanista. #CierrenWillax
25157;"No sabía que estábamos en plena guerra fría.
Cuarto Poder
#CierrenWillax
#VacanciaPresidencialYa
Enrique Castillo
Bellido
#CierrenLaEncerrona https://t.co/D3RhRpTPB7"
32545;#CierrenWillax cuándo se cierra este canal basura?
27754;📺 Se le voltea invitada a Carla García. La abogada @AngelicaSayan rememora  el clásico “Demuéstrenlo pues, imbéciles” para hacerla añicos.  #CierrenWillax https://t.co/7ukOzNUwJn
56257;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
00164;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
41634;"¿A quién deberían cerrar para siempre?

- 🔁: Willax #CierrenWillax
- ❤️: La Encerrona #CierrenLaEncerrona https://t.co/Duntq6YAvw"
80386;“Me alegro de que Cuba y Venezuela no reciban vacunas”. Miserable como él solo, @jaimebaylys celebrando la muerte. Luego los fachos no quieren que #CierrenWillax. https://t.co/r9ttrWKrwp
08802;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
56449;"🍗 Beto Ortiz:
—Antes: No voten por Castillo, es terruco.
—Ahora: Se los dije, Castillo es terruco.

🧼 Ocram:
—Antes: Voten por Castillo, es la mejor opción.
—Ahora: La cagamos, tenemos que vacar a Castillo.

#CierrenWillax, jaja! 🤡🤡
Rappi #VacanciaPresidencialYa"
13417;"Si hasta Hildebrandt no se salvó de las críticas, es porque la cosa es sería.
#gabinetebellido #CierrenWillax #CierrenLaEncerrona"
35466;"“Se escandalizan porque Porky se tomó unos tragos y le dicen borracho pero NO cuando su congresista dijo que fuma marihuana y se prendía en plena sesión de Congreso”

Morado: ¿el que se escandalizó de eso no fuiste tú?

Ahora pides #CierrenWillax y lloras por #CierrenLaEncerrona"
56322;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
03234;"Para todos esos imbeciles que escriben #CierrenWillax ...
Si no quieren entender #Cerrón  es el que corta el jamón y #Castillo es un simple pelele....
#VacanciaPresidencialYa https://t.co/yOx5Dd6JJ9"
23715;"#CierrenWillax gritan los caviares.

Nicolás Lucar es un caviar que abrió los ojos, esperemos no sea muy tarde.

Controlan el Ministerio del Interior y persiguen a Beto @PolloFarsantePe 

No esperemos más, marchemos y exijamos: #VacanciaPresidencialYa https://t.co/YbajtT6VO0"
69504;"Entienden por Verónica no dice nada del gabinete
#VacanciaPresidencialYa 
#CierrenLaEncerrona 
#CierrenWillax 
Beto gracias por abrirnos los ojos siempre.
Es hora de defender el Perú de los miserables terroristas.
Ministerio del interior. https://t.co/5ZD1yOkv6P"
88681;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
78147;"El APRA 

Cómo empezó : Magda Portal dirigiendo un mitin político en Cuzco, años 1930s.

Cómo terminó: Carla García 🤷🏽‍♀️🥑

#CierrenWillax https://t.co/rV7POjaDuP"
85571;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
17376;"@chrisbustc @FiscaliaPeru Cerremos Willax, en este vídeo explican cómo podemos quejarnos para que los multen y así les caiga donde más le duele.
#CierrenWillax  cerremoslo nosotros https://t.co/k7qwNk0eEn"
81024;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
76612;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
52005;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
79815;"Cerrar la encerrona a cambio de que #CierrenWillax se me hace una ganga. Atraco

#CierrenLaEncerrona"
36002;"Es increíble que en siglo 21 aún exista racismo, discriminación como lo hace RLA, en el programa de la ""política"" Carla Garcia y esta se lo permita calificativos como SALVAJE, FAMILIA INGALLS, hacia el presidente @PedroCastilloTe 
#YaBasta
#CierrenWillax 
#VacanciaPresidencialYa https://t.co/OxCduCKfGo"
92992;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
49120;“Me alegro de que Cuba y Venezuela no reciban vacunas”. Miserable como él solo, @jaimebaylys celebrando la muerte. Luego los fachos no quieren que #CierrenWillax. https://t.co/r9ttrWKrwp
44066;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
28033;"“Se escandalizan porque Porky se tomó unos tragos y le dicen borracho pero NO cuando su congresista dijo que fuma marihuana y se prendía en plena sesión de Congreso”

Morado: ¿el que se escandalizó de eso no fuiste tú?

Ahora pides #CierrenWillax y lloras por #CierrenLaEncerrona"
88259;#LopezAliaga alias #Porky da una entrevista en vivo arrastrando las palabras y en evidente estado de ebriedad. Nos  salvamos de este asco de borracho. #CierrenWillax https://t.co/0ZmINOV2DM
34438;#CierrenWillax si se cumplieran las leyes Willax no podría difundir fake news
63012;"🍗 Beto Ortiz:
—Antes: No voten por Castillo, es terruco.
—Ahora: Se los dije, Castillo es terruco.

🧼 Ocram:
—Antes: Voten por Castillo, es la mejor opción.
—Ahora: La cagamos, tenemos que vacar a Castillo.

#CierrenWillax, jaja! 🤡🤡
Rappi #VacanciaPresidencialYa"
35808;"🍗 Beto Ortiz:
—Antes: No voten por Castillo, es terruco.
—Ahora: Se los dije, Castillo es terruco.

🧼 Ocram:
—Antes: Voten por Castillo, es la mejor opción.
—Ahora: La cagamos, tenemos que vacar a Castillo.

#CierrenWillax, jaja! 🤡🤡
Rappi #VacanciaPresidencialYa"
82627;A QUIEN GANO CARLA GARCIA #cierrenwillax
90273;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
45830;"Si hasta Hildebrandt no se salvó de las críticas, es porque la cosa es sería.
#gabinetebellido #CierrenWillax #CierrenLaEncerrona"
25505;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
94178;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
98018;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
39369;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
66018;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
16833;"@bkmika señora eduquese y deje de hablar falacias si no tiene argumentos ni pruebas. 
#cierrenWillax para que la gente deje de ser vaga y verifique la información que consume."
02404;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
55490;"Haces tremendo show porque Porky se tomó unos tragos y le dicen borracho pero NO cuando su congresista dijo que fuma marihuana y se prendía en plena sesión de Congreso”
Que doble moral tienes sinvergüenza.
Ahora pides #CierrenWillax y lloras por #CierrenLaEncerrona"
66119;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
61190;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
23264;#PrisionParaBustamante #CierrenWillax ya que ambos han sido los grandes destructores de la salud pública publicando resultados falsos y dando información no científica https://t.co/eOxPgmxx7z
02946;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
27809;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
38051;Pedir que cierren un canal o que censuren a un diario o radio solo por no opinar como uno: NO es de demócratas. Si buscas limitar las voces para solo escuchar la que te gusta: NO eres demócrata. Atentos con quiénes gritan #CierrenWillax porque la libertad debe defenderse siempre
86752;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
88801;#LopezAliaga alias #Porky da una entrevista en vivo arrastrando las palabras y en evidente estado de ebriedad. Nos  salvamos de este asco de borracho. #CierrenWillax https://t.co/0ZmINOV2DM
44323;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
93985;"Guido Bellido arrincona a Enrique Castillo que termina defendiendo al indefendible Beto. 
 #CierrenWillax"
57379;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
98017;"#CierrenWillax #LopezAliagaBorracho
La derecha bruta y achorada (DBA) en el Perú. #Vacunaton https://t.co/wWc7Q1lV2s"
11744;Si bien es importante el fact checking y promover la veracidad en los medios, nada demócrata tienen los hashtag #CierrenLaEncerrona y #CierrenWillax Los dos tienen claras subjetividades y también algunos aciertos, hay que escucharnos más y silenciarnos menos.
58211;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
11300;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
93636;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
55776;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
78209;La única manera de que #CierrenLaEncerrona es denunciando el video donde incita a que #CierrenWillax en su canal de Youtube. https://t.co/hFg1V4uTRo
85313;"Porky dio una entrevista borracho en @willaxtv y habló huevadas?
#CierrenWillax. Es porquería csm."
29704;🔴 Los momentos más memorables que dejó El Show de #LopezAliaga borracho, el que prometió hacernos “potencia mundial”. #CierrenWillax #LopezAliagaBorracho #Porky 🍷🥃 https://t.co/swRtz7abSg
64900;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
00933;"Fav ❤️
Si quieres que #CierrenWillax 

RT 🔁
Si quieres que #CierrenLaEncerrona"
16072;"🍗 Beto Ortiz:
—Antes: No voten por Castillo, es terruco.
—Ahora: Se los dije, Castillo es terruco.

🧼 Ocram:
—Antes: Voten por Castillo, es la mejor opción.
—Ahora: La cagamos, tenemos que vacar a Castillo.

#CierrenWillax, jaja! 🤡🤡
Rappi #VacanciaPresidencialYa"
27392;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
30560;@justicierope mejor #CierrenWillax
76673;NO #CierrenWillax y NO  #CierrenLaEncerrona , por más sesgados que sean, no deben ser censurados. Dejen a la gente decidir qué ver y qué creer
00290;En Willax son tan malos, que le dan un programa a Carla García para que haga el ridículo 😏 #CierrenWillax
56994;"¿A quién deberían cerrar para siempre?

- 🔁: Willax #CierrenWillax
- ❤️: La Encerrona #CierrenLaEncerrona https://t.co/Duntq6YAvw"
