;text
58729;"✨EPIPHANY PARADISE ✨

En conmemoración al próximo aniversario de Epiphany, las calles de Corea se visten de hermosos banners para celebrar esta hermosa canción de  Seokjin

💜💜🐹Chunguyas!! 정말 감사합니다 BORAHAE!! 🙆🏻‍♀️💜🐹

Congratulations Jin 
#JIN #방탄소년단진 #진 @BTS_twt https://t.co/lOTpcyoe3w"
28769;"es que en serio cada día más orgullosa del gran artista que eres mi niño,  este logro es uno de los tantos que vendrán, mereces tanto simplemente gracias por todo seokjin te amo💗

Congratulations Jin 
#72ndEpiphanyByJin 
#방탄소년단진 #진 @BTS_twt

https://t.co/TmTejSTZ21"
99264;"Gracias por darnos una canción tan maravillosa que ha tocado y sanado millones de corazones. Gracias por enseñarnos a amarnos a nosotros mismos más que a nadie. Gracias, Jin. Te mereces todo, rey.

CONGRATULATIONS JIN

#240WinsForSeokjin
#72ndEpiphanyByJin 
@BTS_twt #Jin https://t.co/kVwBbMpVow"
42215;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
28961;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
60679;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
69827;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
79144;"✨EPIPHANY PARADISE ✨

En conmemoración al próximo aniversario de Epiphany, las calles de Corea se visten de hermosos banners para celebrar esta hermosa canción de  Seokjin

💜💜🐹Chunguyas!! 정말 감사합니다 BORAHAE!! 🙆🏻‍♀️💜🐹

Congratulations Jin 
#JIN #방탄소년단진 #진 @BTS_twt https://t.co/lOTpcyoe3w"
46562;"Kim Seokjin se convierte en el primer miembro de BTS en lograr 240 # 1 combinados en iTunes en la historia de las plataformas. 

CONGRATULATIONS JIN ♡♡
#방탄소년단진 #BTSJIN #Jin 
#240WinsForSeokjin
#72ndEpiphanyByJin 
@BTS_twt https://t.co/NfStOcInts"
70602;"✨EPIPHANY PARADISE ✨

En conmemoración al próximo aniversario de Epiphany, las calles de Corea se visten de hermosos banners para celebrar esta hermosa canción de  Seokjin

💜💜🐹Chunguyas!! 정말 감사합니다 BORAHAE!! 🙆🏻‍♀️💜🐹

Congratulations Jin 
#JIN #방탄소년단진 #진 @BTS_twt https://t.co/lOTpcyoe3w"
89222;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
69505;"Nosotras hicimos un pequeñito aporte, ojalá ustedes puedan también aportar, aunque sea unos pesitos. 🙏🙏🙏

Continuemos apoyando los solos de Jin en iTunes 🥺

Congratulations Jin 
#방탄소년단진 #진 @BTS_twt|🌙💕 https://t.co/ODUgL0G8sz"
74340;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
54915;"Un poco tarde pero me acabo de enterar que Jin se convirtió en el primer miembro de BTS en alcanzar 240 #1
SE LO MERECE DEMASÍA . Estoy muy orgullosa 😭💜

CONGRATULATIONS JIN🎉

#240WinsForSeokjin
#72ndEpiphanyByJin
#진 #SEOKJIN #KIMSEOKJIN #BTSJIN

 https://t.co/hJ7slQGmmm"
66082;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
53062;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
38688;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
15969;"Te amo demasiado no sabes lo feliz que me haces y estoy muy orgullosa de ti!! &lt;333
CONGRATULATIONS JIN!!!
TE AMO TANTO
#240WinsForSeokjin
@BTS_twt https://t.co/ngOUNDwq2y"
06629;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
06371;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
48768;"✨EPIPHANY PARADISE ✨

En conmemoración al próximo aniversario de Epiphany, las calles de Corea se visten de hermosos banners para celebrar esta hermosa canción de  Seokjin

💜💜🐹Chunguyas!! 정말 감사합니다 BORAHAE!! 🙆🏻‍♀️💜🐹

Congratulations Jin 
#JIN #방탄소년단진 #진 @BTS_twt https://t.co/lOTpcyoe3w"
68002;Los fans felicitaron la canción en solitario de Jin 'Epiphany' con los hashtags de felicitación 'CONGRATULATIONS JIN' y '#240WinsForSeokjin' por ganar el primer lugar en las listas de canciones principales de iTunes en 72 países.
34883;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
20774;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
26853;"Te amo mucho
CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin"
39681;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
62376;"Muchas felicidades mi chiquito, cada día estoy más orgullosa de vos. Mereces todo lo mejor del mundo, tus canciones son arte💜

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin
 https://t.co/kEnvgnfRKC"
88001;"Me siento muy orgullosa de cada logro tuyo, te amo mucho&lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/3rxxazsOXt"
74114;"Gracias mi Jin por regalarnos arte y hermosura de canción, tu voz ilumina mi cielo oscuro como la luna.
TE AMO

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/8obyHSzjT8"
02887;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
27300;"Gracias mi Jin por regalarnos arte y hermosura de canción, tu voz ilumina mi cielo oscuro como la luna.
TE AMO

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/8obyHSzjT8"
21704;"Muchas felicidades mi chiquito, cada día estoy más orgullosa de vos. Mereces todo lo mejor del mundo, tus canciones son arte💜

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin
 https://t.co/kEnvgnfRKC"
80768;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
64641;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
86564;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
16192;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
04416;"Hoy Epiphany cumple 3 años desde eso lanzamiento, estaba en 92M y solo subió a 93M. Odio que la gente no sepa apreciar la joyita que es Epiphany y lo mucho que se esforzó Jin.
CONGRATULATIONS JIN💌🌞
#72ndEpiphanyByJin 
#방탄소년단진 #BTSJIN #JIN"
03168;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
90308;"Las canciones de Jin se han convertido en un abrazo para mi. Son auténticas obras de arte.

CONGRATULATIONS JIN
#240WinsForSeokjin
#72ndEpiphanyByJin
#진 #SEOKJIN #KimSeokjin #JIN #BTSJIN @BTS_twt"
11493;"felicidades a mí nene lindo, te amo mucho, mereces esto y mucho más

Congratulations Seokjin!!!
#72ndEpiphanyByJin #240WinsForSeokjin
#JIN #BTSJIN #SEOKJIN #방탄진 #방탄소년단진 https://t.co/0BmfzXz0ec"
04386;"CONGRATULATIONS JIN                      Te lo mereces todo, gracias por semejante joyita 💜 
#72ndEpiphanyByJin 
#방탄소년단진 #BTSJIN #JIN 
@BTS_twt https://t.co/sEdbMavWJC"
10306;"Las canciones de Jinnie son una obra de arte, se me hace imposible tener una favorita.
El amor y la dedicación que le pone a sus canciones es de admirar.
CONGRATULATIONS JIN
#240WinsForSeokjin
#72ndEpiphanyByJin
#진 #SEOKJIN #KimSeokjin #JIN #BTSJIN @BTS_twt"
90400;"Te quiero decir muchas gracias Jin💜 recuerdo que cuando entre al fandom este fue el primer sólo que escuche, desde ese dia me re obsesione con la canción, hiciste un gran trabajo con ella, Gracias Jin
@BTS_twt
 #72ndEpiphanyByJin  
#방탄소년단진 #BTSJIN #JIN
 CONGRATULATIONS JIN https://t.co/iIbqio9383"
67848;"las canciones de Jin son tan lindas , desde el ritmo, hasta el significado de la letra. Simplemente superiores.
CONGRATULATIONS JIN
#240WinsForSeokjin
#72ndEpiphanyByJin
#진 #SEOKJIN #KimSeokjin #JIN #BTSJIN @BTS_twt"
46144;"Gracias por esta canción que sana el alma, gracias por enseñarme a amarme a mi misma antes que a cualquier persona. Felicitaciones y te amo nini❤️🥺@BTS_twt
 #72ndEpiphanyByJin  
#방탄소년단진 #BTSJIN #JIN
 CONGRATULATIONS JIN https://t.co/6aOukd3VBB"
05664;"me emociona mucho cada uno de tus logros, tu voz es ese abrazo cálido de todos mis días, te amo te mereces todo lo bueno y lindo del mundo @BTS_twt 💗 CONGRATULATIONS JIN 
#72ndEpiphanyByJin #JIN #BTSJIN #방탄소년단진

https://t.co/jdjE3AMRm3"
30432;"CONGRATULATIONS JIN
No sabes cuánto te amo y quisiera siempre lo mejor para ti. Espero algún día escuchar esta hermosa canción en vivo y poder expresar cuánto te adoro.

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/5YPVQwpFHo"
49408;"Seokjin es el primer miembro de BTS en encabezar las listas de iTunes en 240 países con tres canciones! Felicidades al Rey

CONGRATULATIONS JIN
#240WinsForSeokjin #방탄소년단진 #72ndEpiphanyByJin #BTSJIN @BTS_twt https://t.co/x5zgLOYhki"
01258;"Te amo miamor &lt;3 te mereces lo mejor 💗♡felicidades 
Congratulations Jin 💜

#72ndEpiphanyByJin
#240WinsForSeokjin
#방탄소년단진
#BTSJIN https://t.co/3dZegD9YAP"
53377;"CONGRATULATIONS JIN
Al creador de canciones mágicas y que te llevan a un mundo, y tiempo diferente, Felicidades Jin!
Gracias por regalarnos tan bellas canciones como epiphany, gracias por hacer que me ame a mí misma 😭🤍. Me salvaste
#72ndEpiphanyByJin 
#방탄소년단진 #BTSJIN #JIN https://t.co/9m3kapEz7z"
59916;"Muchas felicidades bebé, te mereces esto y mucho más @BTS_twt 

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/ErDBltEu81"
44289;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
70880;"es que en serio cada día más orgullosa del gran artista que eres mi niño,  este logro es uno de los tantos que vendrán, mereces tanto simplemente gracias por todo seokjin te amo💗

Congratulations Jin 
#72ndEpiphanyByJin 
#방탄소년단진 #진 @BTS_twt

https://t.co/TmTejSTZ21"
37250;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
50179;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
42976;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
09603;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
62400;"Nuestro WWH Jin se merece esto y más. 💜

CONGRATULATIONS JIN.
#72ndEpiphanyByJin
#240WinsForSeokjin
#방탄소년단진 @BTS_twt https://t.co/Rm9fx3BLi7"
95908;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
98913;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
52583;"CONGRATULATIONS JIN
Te mereces todo lo que has conseguido y mucho más, orgullosísima de ti rey 💜

#240WinsForSeokjin #72ndEpiphanyByJin
#방탄소년단진 #BTSJIN #진 #SEOKJIN @BTS_twt https://t.co/bDxCJos1H5"
46464;"CONGRATULATIONS JIN
Al creador de canciones mágicas y que te llevan a un mundo, y tiempo diferente, Felicidades Jin!
Gracias por regalarnos tan bellas canciones como epiphany, gracias por hacer que me ame a mí misma 😭🤍. Me salvaste
#72ndEpiphanyByJin 
#방탄소년단진 #BTSJIN #JIN https://t.co/9m3kapEz7z"
53121;"Una canción que es como una caricia al alma. Gracias por regalarnos esta canción y animarnos con tu hermosa voz, te mereces esto y mucho más.

CONGRATULATIONS JIN

🎉FELICIDADES JIN🎉
#72ndEpiphanyByJin 
#240WinsForSeokjin @BTS_twt #JIN 

 https://t.co/Y11wXT09vi"
33514;"muchas felicidades mi vida, me siento tan feliz cada vez que despierto y veo que obtienes un nuevo logro, estoy muy orgullosa de ti, te mereces todo el amor del mundo &lt;3

CONGRATULATIONS JIN 
#72ndEpiphanyByJin 
#240WinsForSeokjin https://t.co/KRKNhKn6eQ"
