;text
76450;@FernandoGimeno Es una nota a tener en cuenta. Sin embargo, desde que Gorriti defendió la ivermectina, IDL me da un poco, sólo un poco, de desconfianza.
11043;@rmapalacios En realidad mi familia y yo consumimos dosis de ivermectina, gracias a Dios no nos hemos enfermado, nos hemos cuidado también, y eso que tenemos un negocio donde atendemos a muchas personas...yo sí creo que ha servido la ivermectina..
64706;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
96518;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
31298;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
27874;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
02404;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
19457;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
24768;@janett33 @jaime_palza @juartu @Gustavo05510372 @EviesSantiago @rmapalacios Si lo escuche al doctor, es la creencia propia, si sus pacientes aceptan tomar ivermectina bien por ellos, pero ni el laboratorio que fabrica la ivermectina indica que sirve para tratar covid, pero cada uno con sus creencias 😉
78917;@jsudaka ¿Cómo quedaron los que querían cerrar Willax por la ivermectina? 🤡 ¿Estarán pidiéndole a Pedrito Castillo que saque al #DoctorIvermectina de EsSalud?
96900;@rmapalacios Se critica mucho a la ivermectina, pero en muchas clínicas se ha recetado este medicamento para combatir el COVID.
88965;"@_RoqueCastro TRATAMIENTO
#COVIDー19

💊#Ivermectina
4 tabletas diarias
por 7 días
💊#Dexametasona
1 tableta cada 12 horas
por 7 días
💊#ÁcidoAcetilsalicílico
1 tableta 3 veces al día
por 7 días
💊#Azitromicina
1 diaria
por 6 días
💊#VitaminaC
1 diaria
💊#Zinc
1 diaria
💊#VitaminaDー3
1 diaria https://t.co/RtzkXx3ZQv"
74976;@mklperu @rmapalacios Es cierto pero en un inicio hasta la OMS,qvalaba el uso de Ivermectina
60066;"Ivermectina: un fármaco multifacético galardonado con el premio Nobel con una eficacia indicada contra un nuevo flagelo mundial, el COVID-19 
https://t.co/sMRIpvpRU2"
92993;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
93700;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
64256;@DRolodani @Dalobe @jsudaka No, nos dejó toda la ivermectina e hidroxicloroquina del mundo como muestra de su desprecio. https://t.co/KFUpcEwOC0
65856;Decir que es doctor ivermectina ya es tener ganas de joder, porque luego rectificó su posición, como miles de otros involucrados en decisiones ligadas a la pandemia. Paren la mano, se les ve más las ganas de petardear que de fiscalizar.
50116;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
92930;@AlexandreAGMart Tomo ivermectina!
87840;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
84352;La ivermectina lo recomendaba hasta Gustavo Gorriti, pero no vi tu indignación, coleguita.
51844;"Algún día se condenará el CRIMEN de quienes por miserables intereses económicos, por razones ideológicas, o simplemente por desidia, impidieron que los responsables de la salud del mundo y de cada país recomendaran la Ivermectina para combatir el Covid:

https://t.co/6LjIaHUxCQ"
66696;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
95234;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
31776;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
94724;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
45473;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
97953;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
38467;@Salu_Macallan8 Ayyy🥰🥰 esa es la hpta solución! 😍😍La ivermectina para toda esa chanda escabiosa... Lo más lindo, dile que yo la amooooo yo veré https://t.co/TErzOdlW3t
13377;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
48003;La mediocridad de la izquierda en un tweet. Esta gente está en una competencia con la derecha por quien lo hace peor y es la ciudadanía la que terminará pagando el precio. Por cierto, si se cuestiono harto que Gorriti recomendara Ivermectina https://t.co/2LYHKuOcE6
79876;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
80901;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
26788;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
30531;El nuevo Pdte. de @EsSaludPeru Mario Carhuapoma Yance, magister en Toxicología y doctor en Farmacia y Bioquímica por la Universidad Nacional Mayor de San Marcos (UNMSM), presentó su fórmula magistral de Ivermectina que también contiene eucalipto en 2020. https://t.co/cfshPmZwoi
75363;Una persona no toma como real lo que da en Willax, no recuerda acaso todo lo que dijieron de Pablo Iglesias estaba en Lima, Sinopharm, Ivermectina y demas viles mentiras, es que usted es parte de esa realidad paralela de Willax y no lo nota por eso https://t.co/rQuodMYEvs
62368;@Salu_Macallan8 Ayyy🥰🥰 esa es la hpta solución! 😍😍La ivermectina para toda esa chanda escabiosa... Lo más lindo, dile que yo la amooooo yo veré https://t.co/TErzOdlW3t
88037;"@NanoGuerra4 Hay que hablar con hechos, su gobierno regional y municipal todavía promueven la ivermectina, espero que no sean promotores antivacunas con la campaña de desinformación liderada por el Dr. Bustamante su ""flamante"" emblema en políticas de salud."
36610;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
17248;Aquí @MaytaTristan me hace notar que el nuevo jefe de EsSalud cambió su posición sobre la ivermectina. Entrevista de marzo de este año. https://t.co/IoewtWgcLC
55779;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
73347;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
07520;"La ivermectina sí ha sido eficaz   para el tratamiento de los pacientes de covid; lo que no es cierto, es que sirva como preventivo para evitar la enfermedad. Son dos cosas distintas."
81538;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
50531;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
98531;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
30246;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
59041;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
11841;@Salu_Macallan8 Ayyy🥰🥰 esa es la hpta solución! 😍😍La ivermectina para toda esa chanda escabiosa... Lo más lindo, dile que yo la amooooo yo veré https://t.co/TErzOdlW3t
17445;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
52994;"@PedroPerez003 @neondemonsaq 14 de junio de 2020, aún no se tenía mucha certeza del uso de esas ""alternativas"". El mismo gobierno peruano mediante decreto ministerial recomendaba el uso de la ivermectina frente a la poca información de ese momento, así funciona la ciencia"
98304;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
70432;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
56066;Aquí @MaytaTristan me hace notar que el nuevo jefe de EsSalud cambió su posición sobre la ivermectina. Entrevista de marzo de este año. https://t.co/IoewtWgcLC
06529;@VivianaaFerrari Sabes xq ?.xq para  ningún país es negocio, POR ESO NO QUIEREN DIFUNDIR LA IVERMECTINA , y si cura gente,tengo flia cercana , CURADA, tomando desde el primer día, Y en el.campo todos se curan con IVERMECTINA.
17795;@jsudaka @Politica_ECpe Quien según reportaje de El Comercio, le vendía ivermectina al Estado  https://t.co/JBgiReQAAz https://t.co/ABc0DMmmxe
76963;"@achahuasoncco @ougarteu Cuál prensa?
Willax?
Es un medio de difusión de propaganda y contra propaganda, calificar de periodísticos algunos de sus programas es un error.
Muchos peruanos murieron como consecuencia de sus campaña contra Sinopharm y de promoción de la ivermectina.
Beto Ortiz está prófugo. https://t.co/0aXEBgpudR"
53217;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
97152;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
70659;"A esta hora, aparece en twitter el comando ivermectina.
¡Bebedores de dioxido de cloro unidos!

Como con los antivacunas, un solo destino: el bloqueo."
73099;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
66309;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
55491;"Algún día se condenará el CRIMEN de quienes por miserables intereses económicos, por razones ideológicas, o simplemente por desidia, impidieron que los responsables de la salud del mundo y de cada país recomendaran la Ivermectina para combatir el Covid:

https://t.co/6LjIaHUxCQ"
92775;"Siguen dándose recetas médicas no indicadas en pacientes COVID. Azitromicina, ivermectina, rivabarina. No son útiles. No gastes ni tu dinero ni tengas falsa expectativa. Si tienes COVID y tu oxigenación &gt;92% no necesitas eso."
46436;"Algún día se condenará el CRIMEN de quienes por miserables intereses económicos, por razones ideológicas, o simplemente por desidia, impidieron que los responsables de la salud del mundo y de cada país recomendaran la Ivermectina para combatir el Covid:

https://t.co/6LjIaHUxCQ"
17254;"Los que no saben opina así con solo 4 soles hay tratamiento contra el covid-19 a base de Ivermectina 
Testimonios 
https://t.co/7MEjLegK9z
https://t.co/uRMepd2CWy https://t.co/Hk9ZIokP8x https://t.co/WIiqBF43mu"
40328;@dulcemanila @DonPorfifirio Se siente fifi pero traga genérico 😂😂😂 y luego osetalmivir e ivermectina!!!! Señora vaya con un médico real, no con el de farmacia!!! 😵😵
36288;La ivermectina lo recomendaba hasta Gustavo Gorriti, pero no vi tu indignación, coleguita.
36518;"Hay tratamiento contra covid-19 no más de 4 soles un cóctel  a base de Ivermectina  testimonios 
https://t.co/uRMepd2CWy
https://t.co/7MEjLegK9z https://t.co/RAC54y4vkS https://t.co/yLmlppfFGM"
07811;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
33863;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
61827;La ivermectina lo recomendaba hasta Gustavo Gorriti, pero no vi tu indignación, coleguita.
80747;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
37635;"@rmapalacios Se estan pagando favores.
Lo malo que la dedocracia NO necesaria significa que es el mas competente en el cargo.
En el Colegio Quimico Farmaceutico la vacunacion a los colegiados fue muy irregular y desorganizada.
Esperemos no volver a la Ivermectina y a la vacuna de Manolo. https://t.co/LjMeFvAO4h"
31840;"Algún día se condenará el CRIMEN de quienes por miserables intereses económicos, por razones ideológicas, o simplemente por desidia, impidieron que los responsables de la salud del mundo y de cada país recomendaran la Ivermectina para combatir el Covid:

https://t.co/6LjIaHUxCQ"
77155;@rmapalacios Yo tomo ivermectina, superviso obras y hasta la fecha invicta. Vacunada sigo tomando, cada 15 dias y 02 dias seguidos.Ivermectina veterinaria. No pasa nada y no estas pagando nada.
99013;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
76161;Siento vergüenza ajena al leer las felicitaciones a Molinelli, investigada por compras irregulares en EsSalud en plena pandemia, que insistía en usar ivermectina y despidió a quienes la contradijeron, que mandaba sendas cartas notariales a periodistas que investigaban su gestión
87714;"El nuevo jefe de EsSalud, Mario Carhuapoma, también era uno de los adeptos de la ivermectina como tratamiento ante el COVID-19. Pueden verlo en este o varios videos: https://t.co/yiU5vIlXfz
Visitó Palacio también https://t.co/anFbmz0NXK https://t.co/2sRI1YmWuj"
04194;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
12163;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
68481;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
94562;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
32097;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
98403;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
43552;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
25409;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
25248;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
95841;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
67684;"Es decir, @rmapalacios si puede cambiar de parecer sobre la Ivermectina y nadie decirle: ""Dios mío. ¿Qué estaremos pagando?"" sobre su tuit de mayo '20? Así como ella lo hace sobre una entrevista del '20? Interesante como EC, LR, Ocram, RC no dan RT a la aclaración. 🤔 https://t.co/YTok0AtTQi"
97601;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
13537;"@rmapalacios Dra. Con el debido respeto que usted se merece, pero ahora sí a metido la pata.

Cuando una persona se equivoca, tiene que retractarse y tiene que aprender a ser tolerante.
Recuerde que usted misma aprobaba el uso de la Ivermectina el 2020 🤷‍♂️"
70114;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
51460;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
19907;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
95522;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
69472;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
54724;La ivermectina lo recomendaba hasta Gustavo Gorriti, pero no vi tu indignación, coleguita.
20929;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
54017;Era la época en que se usaba la ivermectina. Sean más sinceros, para ustedes, la derecha, la democracia sólo es posible si se alinea a la codicia y explotación empresarial. Además este sr. tiene más CV que el mocoso que puso en @MTPE_Peru cc @ensustrece @ocram @larepublica_pe https://t.co/eNabv0OosV
02147;@PolloFarsantePe Willax no es tan importante, tampoco agrandemos las cosas. Hay cosas mucho, pero mucho más trascendentes en el país que Willax y sus defensas a veces delirantes como fue la Ivermectina (No voté por Castillo, antes de que me rojeen por el comentario)
98144;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
08932;"Este vídeo explica cómo quejarse de los medios q desinformar como la letrina de Willax, q con sus mentiras genera odio en el país. A más quejas más le dolerá en los bolsillos a esos mentirosos
.
#cierrenWillax
Borracho
Porky
#vacanciaPresidendialYa Ivermectina
#CierrenLaEncerrona https://t.co/UNmwoFeUlc"
63747;La ivermectina lo recomendaba hasta Gustavo Gorriti, pero no vi tu indignación, coleguita.
54850;Defensores de la sra. Molinelli pretenden tapar investigación en #ClubDeLasFarmaceuticas. Su salida no fue por comprar ivermectina. Se investiga presuntas compras ilícitas, actos de corrupción. Ese es el tema principal. Nueva gestión debe garantizar lucha contra la corrupción.
